city_code,total_credit,total_debit,regular_charges,penalty_charges,total_amount_payed_online,total_td_accounts_amount,total_loan_accounts_amount,total_td_account_count,total_loan_account_count,customer_goodness,age,customer_name
9,92609,8419,300,134,28789,6640,11832,4,1,70,30,Lively Unicorn 315
3,20202,22917,420,70,33259,19093,12996,2,2,37,30,Vibrant Zebra 27
4,81125,42058,369,140,30046,17961,12310,4,1,52,30,Jolly Artist 927
9,42185,1676,348,181,28599,6068,38809,2,1,64,21,Witty Vulture 405
1,65545,39969,65,74,49288,22672,9511,1,1,52,30,Lively Zebra 81
6,32239,7971,342,191,39976,5726,36652,1,1,62,50,Xenial Vulture 803
9,13471,43106,37,193,49207,13719,6429,1,2,32,40,Vibrant Wolf 367
1,71047,40314,264,101,12630,6531,43085,1,2,56,40,Kind Squirrel 624
1,31499,49890,15,1,32218,2669,9109,1,1,33,56,Gentle Eagle 892
1,3943,32969,90,139,6286,11334,34190,2,1,27,30,Calm Horse 202
6,96713,9871,346,140,36541,16958,8517,1,2,71,30,Jolly Xerus 960
6,43451,18274,130,82,36620,11886,30116,4,2,57,21,Quiet Wolf 127
10,10831,19240,50,4,28146,11326,7528,3,2,33,50,Witty Xerus 127
8,81430,26422,189,60,30830,905,35228,2,1,70,40,Thoughtful Unicorn 109
8,85012,25342,409,145,37906,26404,17948,3,2,63,40,Silly Narwhal 174
9,30834,41719,472,131,39889,12448,27493,3,2,44,56,Inventive Falcon 359
1,68594,21430,115,103,4525,23700,42221,3,1,55,30,Brave Wolf 940
8,12903,44988,156,157,27882,2367,27740,1,1,34,21,Zealous Wolf 619
3,39321,37163,190,108,18400,12317,18395,1,1,37,56,Energetic Koala 180
5,22930,16968,463,181,29628,29403,23498,3,2,41,56,Calm Unicorn 847
2,25313,25496,348,139,4076,6715,43792,4,1,42,56,Quiet Dragon 514
7,96514,47849,54,48,29754,22740,14365,1,2,55,21,Calm Jaguar 853
8,4433,38452,482,181,31791,27883,47907,3,2,36,21,Rational Koala 786
10,55523,20339,148,122,17805,25055,40741,2,2,55,30,Fancy Squirrel 726
3,64004,20763,228,184,23059,26860,18286,1,2,51,21,Delightful Squirrel 549
7,34051,36793,492,153,31767,23851,32055,4,1,43,56,Witty Cheetah 575
4,25058,14053,219,114,17499,11603,42050,2,2,49,30,Happy Quokka 313
4,79843,7388,336,153,9740,11987,24448,1,2,62,56,Optimistic Unicorn 372
10,17930,22626,376,149,42923,16537,18670,4,1,43,56,Unique Tiger 337
7,65403,9409,438,90,9323,12788,12019,1,2,51,40,Silly Lion 915
10,99980,14541,231,155,36626,9216,17438,1,1,75,21,Lively Rabbit 736
10,83942,26421,57,174,14274,18127,28047,1,1,58,40,Fancy Dragon 713
2,42948,39154,185,130,8744,23082,22932,2,1,33,40,Kind Tiger 307
6,68488,14650,291,193,12357,24275,44994,3,2,61,56,Thoughtful Rabbit 339
5,59258,18040,373,197,15990,29784,45260,1,2,57,21,Youthful Dragon 249
4,65559,25554,338,190,19124,22616,42574,2,1,58,56,Optimistic Zebra 165
10,31832,44546,294,172,8088,13518,3350,1,1,22,50,Youthful Lion 466
5,50994,29734,170,100,43286,7695,11434,4,1,52,56,Delightful Koala 919
2,8568,35324,179,157,32524,27744,10003,1,1,25,56,Rational Vulture 858
10,23967,36771,393,20,27324,29889,5415,2,1,26,21,Quiet Yak 505
1,40574,10316,302,28,5306,13662,27754,3,1,46,56,Energetic Panda 193
2,16516,10492,291,90,12734,21699,13975,1,2,33,56,Energetic Narwhal 931
1,16789,3524,302,196,45329,23841,35689,1,2,55,40,Xenial Cheetah 655
1,18649,38499,382,31,29131,23084,6988,4,1,26,56,Optimistic Unicorn 917
6,55600,43200,476,186,3875,21918,29420,2,1,38,21,Kind Xerus 411
10,45790,17339,158,150,2498,16887,29025,2,1,44,40,Proud Falcon 471
5,62584,16010,492,23,43258,19392,30840,3,2,66,30,Jolly Tiger 642
6,98118,11020,213,160,24302,2590,49296,1,1,85,30,Witty Xerus 754
3,61091,10470,495,138,16573,16324,19039,2,1,54,56,Energetic Falcon 198
1,23301,42492,92,152,47407,24547,23183,3,1,39,40,Kind Narwhal 401
7,27275,28086,443,87,36953,20545,4240,3,1,36,50,Kind Owl 582
5,20546,12186,161,81,16531,19542,32195,1,2,42,30,Youthful Lion 45
5,77906,39958,361,83,16622,16091,22598,1,1,51,40,Proud Owl 505
3,50183,45417,415,122,43488,5611,8307,4,2,45,30,Kind Lion 699
9,12246,15968,93,22,44914,21039,10291,2,1,40,40,Kind Unicorn 931
10,87498,38582,80,41,31890,16540,43915,4,1,68,56,Thoughtful Rabbit 6
7,40174,45648,111,32,36080,6899,47465,1,1,53,40,Energetic Giraffe 191
8,61351,41148,359,42,34798,22691,46633,4,2,58,40,Inventive Bear 645
8,97487,4474,489,187,31554,22915,48212,1,2,85,21,Thoughtful Quokka 529
7,58777,13325,211,11,14403,20632,5284,1,2,45,56,Unique Cheetah 976
7,51300,45757,58,184,49926,6998,25519,2,2,54,50,Merry Eagle 970
1,90876,6464,252,190,47110,6938,44279,4,1,89,30,Lively Squirrel 297
8,89652,45697,65,131,34280,18184,42908,2,2,66,40,Quiet Jaguar 795
6,46128,26026,105,197,34193,27744,2801,2,1,40,40,Jolly Artist 308
9,68574,44627,197,134,48294,2618,42488,3,1,68,56,Vibrant Narwhal 204
10,68103,9739,153,54,20356,25261,45812,3,1,66,21,Proud Yak 40
10,30349,44850,415,36,16848,11866,14008,1,1,29,30,Inventive Unicorn 703
9,17165,978,449,179,47214,18706,11993,4,1,49,50,Calm Falcon 140
1,57311,6140,442,73,29305,6542,31433,4,2,66,40,Delightful Eagle 473
9,4571,36794,462,146,41254,28804,11099,2,1,27,21,Youthful Quokka 432
8,82467,47289,112,51,19759,26121,17030,1,1,46,30,Calm Monkey 291
5,76302,11240,180,121,11644,14671,36151,3,1,64,30,Noble Eagle 643
1,71174,38056,354,30,16809,21147,8730,1,1,43,50,Optimistic Quokka 180
1,92887,8486,140,85,45396,17888,30151,4,1,81,56,Youthful Vulture 829
8,95841,18253,134,199,23104,15005,42900,4,2,75,30,Proud Yak 973
6,47254,15715,137,194,5804,29944,42999,3,1,49,30,Silly Owl 991
1,67807,43710,313,55,11782,25582,4170,3,2,35,50,Noble Zebra 962
8,97483,39029,234,38,30304,3308,25129,3,2,67,40,Calm Giraffe 914
3,85492,20294,409,143,1155,16638,12992,3,1,51,56,Proud Tiger 892
3,65760,4825,372,92,10528,18233,1545,3,2,49,50,Witty Lion 963
1,44510,49192,150,30,7817,23432,43989,2,1,38,40,Jolly Dragon 822
7,74512,45925,188,81,46876,22891,21484,3,2,56,50,Youthful Zebra 813
7,6790,18818,340,5,528,9429,38807,3,1,34,50,Delightful Rabbit 230
8,3295,31806,178,30,8870,13922,33188,3,1,27,50,Eager Horse 902
3,75608,6721,332,156,38487,2439,11494,4,1,69,21,Silly Bear 137
2,13823,25384,478,99,25059,9428,12539,2,1,33,50,Optimistic Rabbit 191
10,81377,16859,247,156,27541,27190,40888,1,1,69,40,Gentle Cheetah 569
6,40052,33921,372,15,48712,7251,20597,4,2,52,40,Witty Squirrel 998
5,95200,17712,265,1,26509,26412,3367,4,1,60,30,Xenial Squirrel 18
4,7334,2632,340,153,26117,12827,2699,1,2,35,21,Noble Narwhal 311
10,50786,15800,404,85,28904,24369,15814,2,2,50,40,Noble Xerus 409
8,27711,5927,390,194,25556,21865,26217,1,2,48,21,Youthful Eagle 630
6,11008,48851,74,66,34441,14952,43109,4,2,37,30,Zealous Bear 641
6,54573,39977,14,64,39582,14936,1482,3,2,43,21,Lively Rabbit 874
5,1622,47865,333,162,18765,4740,27956,3,1,25,40,Vibrant Vulture 910
5,21812,23764,367,38,32100,20585,1249,2,1,33,56,Happy Wolf 90
4,45729,23529,124,118,14668,18240,33625,3,2,48,21,Noble Giraffe 216
10,35271,13521,481,56,36792,28582,14334,3,1,46,21,Rational Giraffe 295
6,86454,9176,382,7,10303,11409,13864,1,1,61,56,Youthful Bear 143
6,29304,8993,261,181,23753,26108,40454,1,1,51,50,Proud Giraffe 814
10,32891,21088,58,74,49075,4264,23844,2,1,56,56,Quiet Eagle 760
4,91164,36572,304,158,7391,3208,16711,1,2,54,50,Noble Narwhal 377
4,17975,33983,69,164,32510,4466,37259,1,2,44,56,Quiet Jaguar 717
4,62833,41740,347,136,37473,28693,20349,4,2,48,21,Silly Tiger 284
7,40192,41164,217,125,33236,15662,43350,2,1,50,50,Calm Narwhal 252
10,7449,9989,313,37,43119,4360,3156,2,1,41,50,Zealous Tiger 468
3,79894,48500,496,81,23360,25351,14020,4,2,45,56,Rational Falcon 986
7,99813,30208,163,102,31731,5614,45672,1,1,79,21,Xenial Unicorn 172
8,42823,40240,369,178,29761,2591,4747,1,1,39,21,Unique Vulture 547
5,60232,17023,312,104,27178,5780,14250,4,2,56,21,Merry Quokka 756
7,83874,15467,430,97,34820,1050,17189,4,1,70,50,Vibrant Quokka 786
5,78788,4374,496,77,21729,4778,40375,2,2,75,50,Xenial Artist 822
9,51000,23031,453,173,35379,29773,30426,3,1,54,50,Rational Jaguar 463
1,29135,42098,52,187,7954,4018,45445,3,2,39,21,Youthful Xerus 276
9,25934,34229,309,23,4151,24046,2590,3,1,20,30,Eager Koala 394
9,87056,48952,161,77,18783,23000,3172,4,2,43,30,Fancy Rabbit 406
3,8598,47855,469,191,25290,17959,22498,4,1,25,50,Gentle Rabbit 536
7,59442,21099,190,85,39867,2948,48109,1,2,72,50,Gentle Giraffe 698
4,49424,21662,349,49,8904,15102,1857,2,1,36,21,Silly Lion 691
7,49680,36105,158,161,40554,15808,13196,1,1,47,21,Noble Falcon 168
3,80683,8188,251,82,49021,5327,12789,3,2,74,30,Gentle Quokka 833
5,16052,43530,369,152,13784,11515,41293,4,2,33,30,Calm Wolf 668
3,98864,47521,492,119,19084,4400,32107,3,2,63,56,Rational Rabbit 402
6,32144,33408,471,65,47670,1600,8535,1,2,46,21,Energetic Giraffe 315
1,82776,6007,349,38,11591,1311,36560,1,1,72,40,Optimistic Iguana 15
6,17501,13867,35,28,30313,27750,11349,3,1,36,56,Thoughtful Bear 958
5,76181,18900,65,21,31538,9037,29983,1,2,68,21,Delightful Rabbit 933
9,67889,42356,465,124,12090,6042,16162,2,1,44,40,Unique Horse 330
6,79712,18643,213,61,16004,14227,42827,1,1,67,40,Xenial Falcon 664
10,99915,32396,308,148,9294,10905,38625,3,1,66,50,Vibrant Eagle 452
2,68654,45138,431,30,38306,19648,18008,1,1,51,50,Calm Zebra 482
8,52062,34773,436,0,33146,28526,7448,1,2,41,40,Fancy Xerus 111
1,70168,8031,199,65,45557,27573,7780,3,2,62,40,Rational Horse 744
7,76085,34201,297,170,22458,3380,7852,4,2,52,56,Eager Jaguar 719
3,46582,18240,347,112,11528,27807,18834,2,1,41,40,Noble Eagle 261
3,23658,13779,226,44,25255,16116,5772,3,1,37,50,Brave Falcon 290
7,22590,44294,285,27,49039,17224,49826,2,1,50,50,Happy Vulture 663
1,3166,734,275,1,32699,22581,23717,4,1,42,50,Eager Panda 670
3,76091,34881,396,99,30782,12809,12272,2,1,54,30,Kind Panda 403
6,35606,33200,404,10,5119,16437,46466,3,2,42,56,Xenial Xerus 705
10,76101,33136,467,41,20465,29979,39813,1,1,57,56,Merry Bear 992
2,13893,22956,471,111,1197,3743,1804,2,1,22,56,Brave Artist 581
9,67549,45388,473,9,35656,3105,10864,3,2,50,30,Eager Owl 475
1,5260,20098,18,46,44614,20623,46881,1,1,49,56,Xenial Quokka 266
7,59782,801,109,3,19716,29279,19936,1,1,56,30,Lively Koala 797
10,3552,24560,255,107,29397,3933,12189,2,1,32,30,Noble Iguana 125
7,70039,35817,47,25,47210,13207,1465,3,1,53,40,Lively Eagle 527
6,79405,33111,499,12,26754,28366,25762,3,2,56,30,Jolly Jaguar 519
4,41827,25418,435,74,16763,25445,43126,1,2,48,21,Happy Owl 366
4,36255,43105,34,143,14543,15919,31134,1,2,36,21,Vibrant Lion 30
7,23979,42635,445,172,1597,12658,8554,1,1,19,56,Witty Eagle 723
2,85534,40808,169,154,40086,28352,28941,1,2,61,21,Fancy Xerus 501
5,47277,22644,484,37,47515,9968,44357,2,2,67,40,Brave Vulture 400
7,75863,31890,173,146,48848,20090,33007,2,1,68,21,Energetic Quokka 106
3,62366,40495,121,69,27784,8711,34971,4,2,55,30,Lively Artist 330
7,15433,3968,151,38,35319,24563,31343,1,2,49,21,Witty Lion 326
3,17844,5151,297,126,3457,8031,19413,1,2,37,50,Zealous Monkey 152
3,26962,23593,284,60,49619,9104,36955,3,1,57,40,Kind Falcon 983
4,85959,1915,271,1,40331,25210,23217,2,2,75,56,Vibrant Tiger 456
3,33070,22411,43,165,1982,12964,40195,3,2,42,50,Noble Lion 688
2,89005,11432,359,40,5244,10584,46706,3,2,71,40,Silly Vulture 488
1,63347,34916,165,49,7402,24450,41042,3,1,49,40,Delightful Rabbit 61
8,71123,28278,271,84,23453,2745,29875,3,1,61,40,Silly Artist 972
2,28768,34031,334,139,43666,5039,7826,3,1,42,21,Unique Cheetah 527
5,5771,19525,421,72,18674,3481,48232,1,1,45,21,Thoughtful Artist 549
8,45935,14185,161,199,42535,1190,33620,3,2,65,50,Energetic Falcon 426
2,64420,13953,244,125,7979,11478,17839,1,2,51,50,Xenial Horse 49
2,34188,20929,327,22,4990,29272,39220,3,2,40,30,Rational Jaguar 739
2,95320,18963,309,84,47916,18861,33683,3,2,80,30,Witty Vulture 789
8,64241,37387,416,122,32676,7811,6640,1,1,48,30,Witty Artist 165
5,99373,10029,146,195,10792,10324,37508,4,2,74,40,Energetic Koala 857
7,80328,17924,41,146,24255,20148,34687,1,2,66,56,Witty Yak 622
6,51518,1555,142,150,2753,11764,49591,3,1,61,30,Jolly Owl 200
9,17268,31261,461,105,23347,14703,12083,4,2,30,50,Jolly Squirrel 353
6,65343,47542,262,186,43044,5989,34188,3,1,59,56,Xenial Falcon 892
6,15971,39022,75,12,47118,14689,36183,4,2,45,30,Optimistic Koala 149
9,41165,47729,469,109,36758,8512,35500,3,2,48,21,Inventive Lion 729
9,49865,28842,19,43,23104,28947,8878,1,2,39,30,Thoughtful Jaguar 150
6,49973,613,204,15,14796,2412,21799,3,1,57,30,Thoughtful Eagle 452
2,25534,6119,178,184,5629,4046,16508,4,1,40,40,Vibrant Tiger 420
3,3277,14481,423,183,27327,29295,26502,4,2,35,40,Optimistic Dragon 22
1,55775,5347,172,91,15408,14405,13245,4,2,52,30,Energetic Unicorn 362
9,45723,21029,306,96,17884,8013,25197,1,2,49,40,Quiet Monkey 489
8,7318,23613,234,29,7168,16279,48736,1,2,37,21,Silly Yak 55
9,52243,10893,145,64,18692,23707,39173,2,2,57,56,Brave Xerus 394
7,12385,24093,497,104,7255,9781,39831,3,2,37,56,Fancy Iguana 118
6,99191,16925,218,2,31938,18339,38282,3,2,78,40,Fancy Narwhal 545
10,74266,48978,191,102,3720,28348,45161,4,1,47,30,Zealous Squirrel 133
5,37020,49180,313,107,49547,5958,41175,1,2,53,21,Noble Owl 479
10,84133,40821,164,146,4832,18951,38744,3,1,53,21,Kind Jaguar 652
7,11116,28969,258,40,42296,7359,34883,2,2,46,50,Unique Yak 522
3,87900,44040,240,154,12256,5632,37537,1,1,59,40,Fancy Giraffe 513
2,66228,41921,344,199,10249,3052,2255,4,2,38,50,Happy Tiger 807
3,9079,45397,236,23,22397,19726,34498,4,1,29,40,Optimistic Quokka 337
9,44307,2634,140,171,15646,18271,33720,3,1,55,50,Witty Owl 879
9,60079,36206,461,44,47381,1103,35695,2,1,65,30,Merry Squirrel 5
5,62750,9989,134,59,26474,17713,38097,2,1,65,40,Proud Bear 397
7,73964,42886,370,90,15533,15099,46209,2,1,57,56,Thoughtful Horse 726
10,66252,32406,56,43,3890,23257,33292,1,2,47,40,Witty Tiger 432
10,64725,15689,241,168,20686,10069,22187,4,1,57,56,Delightful Falcon 256
3,82224,8289,290,134,49159,16391,4791,1,1,69,50,Jolly Falcon 814
5,3035,30170,226,79,47623,28935,45693,4,1,44,50,Xenial Artist 445
5,96012,1880,434,115,42858,21447,12811,1,2,76,30,Xenial Tiger 248
6,43596,39682,358,119,38908,13097,8496,4,1,42,56,Happy Bear 419
6,29155,16419,437,148,9092,4884,21724,2,1,41,30,Lively Unicorn 294
6,49472,38754,389,178,37777,13998,48134,1,1,58,21,Happy Horse 263
8,94089,4672,95,160,41487,12024,37679,4,1,85,56,Quiet Panda 66
4,91971,49822,416,156,11896,27871,36513,3,2,53,40,Optimistic Iguana 33
10,81954,35809,198,186,43609,9089,30206,4,2,68,56,Eager Eagle 532
2,23103,40071,44,63,6070,16213,25134,4,2,27,50,Noble Iguana 884
1,29311,43807,74,137,6003,23283,14595,4,1,22,30,Silly Eagle 936
8,83073,23218,499,119,32502,26089,33500,1,1,67,21,Calm Quokka 187
1,65569,16043,92,61,13769,23837,37312,4,2,58,30,Energetic Jaguar 269
7,25348,28401,171,32,20394,25080,1402,2,2,27,21,Merry Yak 709
8,87043,6865,107,118,7686,2208,40229,2,2,73,50,Merry Squirrel 718
2,90509,43287,323,99,38254,1786,30933,2,2,68,30,Youthful Bear 441
7,63857,3022,126,185,47218,13922,13258,3,2,67,40,Rational Quokka 657
9,98478,1535,140,102,7117,28705,43077,1,2,74,40,Jolly Iguana 6
3,55602,30570,491,111,31861,21209,30313,3,2,53,30,Eager Squirrel 441
3,85956,27343,168,135,34975,8753,2087,3,2,59,30,Xenial Unicorn 10
6,31019,49629,439,80,22280,25465,32522,4,1,33,21,Rational Cheetah 671
6,95255,41816,465,79,24785,27030,32604,2,2,61,30,Witty Jaguar 469
4,36852,27082,18,97,37806,26963,36970,3,2,51,21,Jolly Eagle 26
9,10855,44496,454,169,44311,13376,32546,1,2,39,30,Delightful Owl 508
2,16358,3037,321,199,7831,10959,3174,2,2,32,30,Witty Vulture 29
7,63712,27181,56,9,15844,6836,45906,3,1,60,56,Thoughtful Narwhal 652
5,75961,20415,383,71,40391,22016,3964,2,1,58,21,Proud Panda 776
3,6418,2698,142,109,21344,6164,23272,3,1,42,50,Unique Squirrel 910
10,47482,7492,13,44,25260,7309,15798,1,1,54,40,Energetic Wolf 895
6,78636,1319,396,180,42733,19257,30818,3,2,77,21,Fancy Artist 562
8,53171,26410,321,145,35143,22798,1536,3,2,44,30,Youthful Monkey 552
7,42468,2634,48,113,20219,7483,39228,3,1,61,40,Eager Yak 151
2,18517,22324,29,80,30856,15084,9283,1,2,36,30,Gentle Cheetah 309
9,12250,31652,328,94,4304,3448,22487,2,1,27,50,Lively Squirrel 373
2,33972,47775,66,87,35942,5299,14834,1,1,38,21,Jolly Falcon 359
9,29210,3130,368,142,12122,12412,28614,2,2,48,21,Gentle Horse 754
1,37405,23112,473,5,18273,14578,49049,3,2,53,30,Unique Bear 578
1,8542,42287,489,77,965,13669,38714,2,2,25,30,Xenial Monkey 8
4,23376,49494,483,117,39860,14521,43826,3,2,44,21,Optimistic Rabbit 884
10,52016,4423,139,48,20317,22616,44092,1,1,62,30,Noble Unicorn 291
8,99170,4801,102,171,44049,23093,48907,1,1,90,21,Thoughtful Jaguar 333
9,42161,47140,29,127,24022,9717,32977,1,1,43,56,Gentle Monkey 145
10,41896,49224,389,92,37817,21322,26412,2,1,42,50,Inventive Monkey 666
10,29128,9991,112,192,35000,24392,7516,4,2,43,21,Optimistic Monkey 906
6,56214,4091,248,174,23710,17354,35930,2,2,63,50,Optimistic Xerus 986
7,86127,12645,334,123,47661,12999,22584,2,1,76,50,Thoughtful Dragon 387
5,67269,22651,188,128,3757,26699,13247,2,1,42,56,Happy Horse 257
7,99870,36707,16,5,27919,13559,26004,1,1,66,21,Lively Narwhal 658
8,94582,35084,389,195,2667,26074,32193,2,2,55,30,Calm Falcon 194
2,84493,33518,207,95,37893,2031,42131,2,1,74,30,Quiet Narwhal 423
5,5133,47149,320,142,15719,10574,19583,4,2,21,21,Noble Squirrel 228
5,75722,2301,208,29,29272,23271,7266,4,2,61,21,Delightful Cheetah 369
2,61972,30437,386,0,17309,3179,19234,4,1,50,50,Delightful Falcon 230
4,74836,8252,283,161,8286,24549,25439,2,1,57,50,Xenial Squirrel 609
1,97768,40528,72,123,9261,9179,45707,1,2,65,40,Silly Jaguar 628
2,22827,42978,343,128,49777,7126,5366,1,1,37,50,Merry Iguana 935
6,36777,31588,430,148,32388,6735,8018,4,2,41,21,Delightful Cheetah 826
4,55706,5279,47,118,9050,21192,44463,2,2,59,40,Inventive Zebra 718
9,34273,7867,21,184,19472,18784,26924,3,1,48,50,Silly Rabbit 205
10,86598,24447,500,22,26239,12100,9540,1,1,59,30,Thoughtful Xerus 894
1,54711,46195,104,16,6586,17829,21100,2,1,35,50,Noble Squirrel 560
6,1520,9936,89,101,46483,21446,16660,3,1,41,50,Proud Iguana 711
8,91189,44882,73,5,42823,12008,21409,2,2,64,50,Proud Quokka 231
3,52697,49320,67,89,30672,16644,25192,3,2,44,50,Merry Squirrel 161
5,68917,1401,216,105,34750,6836,35590,1,1,75,56,Kind Eagle 30
9,51363,7306,444,168,14931,19602,24761,4,1,52,21,Quiet Koala 663
2,61797,12971,63,116,24081,22849,8688,3,1,51,40,Optimistic Tiger 464
3,98118,10414,90,194,32152,13442,32605,3,2,79,21,Energetic Tiger 11
7,44738,35280,65,9,23996,7229,13149,3,1,41,50,Gentle Unicorn 406
7,70099,28438,395,85,49313,5312,40446,4,1,73,30,Zealous Koala 524
6,86083,9159,315,40,48709,22653,15430,3,1,73,40,Noble Narwhal 703
3,11346,24434,369,37,30474,20827,6447,3,1,30,21,Noble Koala 735
5,58553,23897,484,28,24518,10630,48127,2,2,63,30,Zealous Owl 515
8,46399,2894,388,107,35607,18689,9241,3,2,54,50,Eager Falcon 295
7,99225,36605,199,189,15770,20629,26465,2,2,60,30,Proud Eagle 515
2,93760,6750,455,32,24230,8340,14387,1,2,70,21,Zealous Quokka 883
3,19434,8164,63,155,36352,27073,36941,4,1,51,40,Silly Panda 56
3,10663,22127,228,54,31821,23399,29508,2,2,39,21,Happy Artist 879
10,45910,32087,325,148,30724,18995,43711,4,1,54,30,Kind Bear 472
6,2896,37794,175,30,39217,4150,25636,4,1,36,30,Gentle Falcon 969
3,50199,49861,266,21,22777,13256,2307,4,2,32,21,Witty Falcon 103
8,74106,24646,475,7,23197,25088,8508,4,2,50,21,Happy Horse 600
8,88443,49280,315,62,30828,6377,18666,3,2,57,21,Youthful Giraffe 922
8,96361,29687,323,20,45478,25879,42889,4,2,77,30,Silly Cheetah 419
10,91771,33916,124,74,18798,3073,18483,4,2,60,56,Silly Quokka 194
3,91481,18077,157,40,428,19611,17643,1,2,55,21,Vibrant Koala 824
5,34152,16632,491,162,8462,2122,19747,2,2,42,50,Proud Tiger 399
1,39272,31113,320,137,43715,5455,29881,1,2,55,30,Unique Rabbit 732
4,81607,42448,387,136,10527,23803,15653,2,1,44,56,Fancy Dragon 133
7,47247,44640,189,4,886,28838,4735,3,2,22,40,Happy Cheetah 430
2,15906,30089,437,102,19203,2283,12205,3,1,31,56,Brave Cheetah 917
2,45973,18108,256,9,38267,17155,28039,3,2,57,40,Kind Unicorn 961
10,37622,15363,333,147,45748,19374,6943,3,2,49,56,Silly Dragon 610
10,9447,3203,377,5,20082,6583,24608,1,2,43,30,Thoughtful Iguana 75
8,35691,47754,358,95,31806,23953,16419,4,1,34,50,Happy Giraffe 121
8,95963,25892,278,95,9816,20658,41707,2,1,66,30,Quiet Eagle 497
4,92721,25305,482,78,22941,6858,41893,3,1,73,56,Brave Tiger 273
4,96945,28164,466,114,20977,17300,5305,1,2,57,56,Energetic Owl 650
9,57597,9153,441,108,45316,3642,38602,4,1,74,40,Optimistic Yak 785
9,11484,9144,172,39,38445,8868,32110,1,1,51,21,Merry Tiger 367
9,23472,3452,244,23,3242,28449,6196,3,2,30,30,Lively Cheetah 302
3,19450,22433,108,19,18850,11534,25904,2,1,38,40,Lively Artist 454
6,19677,14252,34,73,47792,5044,36627,1,1,58,56,Energetic Eagle 540
2,88946,47253,479,153,25070,19987,33094,1,1,58,56,Merry Monkey 793
5,21198,5715,285,94,40654,10616,13783,2,1,49,21,Witty Giraffe 988
7,38518,4952,411,111,49539,12039,12018,1,1,58,30,Jolly Xerus 694
2,10214,3245,380,146,49505,18481,32004,2,1,54,56,Thoughtful Bear 799
9,4614,45579,467,105,9211,18913,6547,1,1,12,50,Calm Quokka 745
2,94837,9166,196,17,18040,3753,22566,3,2,72,21,Merry Yak 999
4,76479,13386,436,153,23897,4472,23808,1,1,66,21,Quiet Bear 931
9,44054,14050,316,73,40448,20203,11946,1,1,52,40,Silly Quokka 383
4,17713,49699,27,133,14526,19814,5721,2,1,17,40,Jolly Lion 633
10,98060,2772,214,107,30284,13185,45906,1,2,86,40,Calm Unicorn 437
5,43982,28240,450,123,4443,2105,27030,2,2,43,56,Delightful Panda 198
9,54911,1567,210,83,16334,29386,22576,1,1,53,21,Optimistic Narwhal 728
5,8467,36808,476,84,48527,4775,1855,3,2,33,30,Delightful Panda 564
5,28675,22995,350,178,45473,12853,19210,1,2,49,50,Vibrant Jaguar 214
10,26971,16928,238,27,9646,8826,28152,3,2,41,56,Jolly Jaguar 683
8,14763,8381,63,71,33690,2246,23333,2,2,48,56,Merry Bear 367
10,89524,23819,368,152,456,18129,34246,2,2,59,30,Jolly Iguana 702
9,20188,2623,134,167,7137,11541,22343,3,2,40,56,Happy Squirrel 759
2,4049,44531,86,130,34096,17361,44400,4,1,36,30,Jolly Lion 993
6,98600,36811,500,67,34638,23465,15587,3,1,62,30,Xenial Tiger 326
6,94018,38056,269,183,25287,25206,15135,2,2,56,21,Brave Jaguar 395
7,72572,29644,295,152,26194,5931,15207,2,2,55,56,Inventive Rabbit 198
3,84303,45807,270,142,12374,22927,13062,3,2,44,56,Quiet Xerus 644
2,16468,48533,347,118,5927,9196,42933,2,1,30,50,Quiet Owl 594
7,8918,34892,491,95,3698,21682,48154,4,1,30,30,Thoughtful Lion 361
9,86558,39212,378,158,43032,27190,22108,2,1,61,50,Delightful Yak 233
5,36490,49585,255,96,31926,14001,40514,4,2,44,50,Xenial Jaguar 603
